id,producto_nombre,categoria,modelo,descripcion,precio_publico,precio_mayoreo,imagen_path,video_path,website_present,app_present,website_precio_publico,website_precio_mayoreo,app_precio_publico,app_precio_mayoreo,image_exists,video_exists,price_status,category_status,product_status,estado,source,last_checked
samsung-incell-s9,Pantalla para Samsung S9,Pantallas Samsung INCELL,Samsung S9 INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S9. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,340,320,/assets/products/samsung-incell/s9/main.jpg,/assets/products/samsung-incell/s9/video-01.mp4,yes,yes,340,320,340,320,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-s9-plus,Pantalla para Samsung S9 Plus,Pantallas Samsung INCELL,Samsung S9 Plus INCELL CON MARCO,Pantalla INCELL con marco para reparación de Samsung S9 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,350,325,/assets/products/samsung-incell/s9-plus/main.jpg,/assets/products/samsung-incell/s9-plus/video-01.mp4,yes,yes,350,325,350,325,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-z-flip3,Pantalla para Samsung Z FLIP3,Pantallas Samsung INCELL,Z FLIP3 INCELL S/M,Pantalla INCELL S/M para reparación de Samsung Z FLIP3. Cotiza cantidad y confirma compatibilidad por WhatsApp.,690,645,/assets/products/placeholder.svg,,yes,yes,690,645,690,645,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-z-flip4,Pantalla para Samsung Z FLIP4,Pantallas Samsung INCELL,Z FLIP4 INCELL S/M,Pantalla INCELL S/M para reparación de Samsung Z FLIP4. Cotiza cantidad y confirma compatibilidad por WhatsApp.,690,645,/assets/products/placeholder.svg,,yes,yes,690,645,690,645,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-z-flip5,Pantalla para Samsung Z FLIP5,Pantallas Samsung INCELL,Z FLIP5 INCELL S/M,Pantalla INCELL S/M para reparación de Samsung Z FLIP5. Cotiza cantidad y confirma compatibilidad por WhatsApp.,830,775,/assets/products/placeholder.svg,,yes,yes,830,775,830,775,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-incell-z-flip6,Pantalla para Samsung Z FLIP6,Pantallas Samsung INCELL,Z FLIP6 INCELL S/M,Pantalla INCELL S/M para reparación de Samsung Z FLIP6. Cotiza cantidad y confirma compatibilidad por WhatsApp.,830,775,/assets/products/placeholder.svg,,yes,yes,830,775,830,775,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-note-10,Pantalla para Samsung Note 10,Pantallas Samsung OLED,Samsung Note 10 OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung Note 10. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,1380,1290,/assets/products/samsung-oled/note-10/main.jpg,,yes,yes,1380,1290,1380,1290,yes,no,OK,OK,video_faltante,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-note-20,Pantalla para Samsung Note 20,Pantallas Samsung OLED,Samsung Note 20 OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung Note 20. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,1100,1025,/assets/products/samsung-oled/note-20/main.jpg,,yes,yes,1100,1025,1100,1025,yes,no,OK,OK,video_faltante,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-note-20-ultra,Pantalla para Samsung Note 20 Ultra,Pantallas Samsung OLED,Samsung Note 20 Ultra OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung Note 20 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,1420,1325,/assets/products/samsung-oled/note-20-ultra/main.jpg,,yes,yes,1420,1325,1420,1325,yes,no,OK,OK,video_faltante,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-s20-plus,Pantalla para Samsung S20 Plus,Pantallas Samsung OLED,Samsung S20 Plus OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung S20 Plus. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,1100,1025,/assets/products/samsung-oled/s20-plus/main.jpg,/assets/products/samsung-oled/s20-plus/video-01.mp4,yes,yes,1100,1025,1100,1025,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-s21-ultra,Pantalla para Samsung S21 Ultra,Pantallas Samsung OLED,Samsung S21 Ultra OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung S21 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,1365,1275,/assets/products/samsung-oled/s21-ultra/main.jpg,/assets/products/samsung-oled/s21-ultra/video-01.mp4,yes,yes,1365,1275,1365,1275,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-s22-ultra,Pantalla para Samsung S22 Ultra,Pantallas Samsung OLED,Samsung S22 Ultra OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung S22 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,1340,1250,/assets/products/samsung-oled/s22-ultra/main.jpg,/assets/products/samsung-oled/s22-ultra/video-01.mp4,yes,yes,1340,1250,1340,1250,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-s23-ultra,Pantalla para Samsung S23 Ultra,Pantallas Samsung OLED,Samsung S23 Ultra OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung S23 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,1295,1210,/assets/products/samsung-oled/s23-ultra/main.jpg,/assets/products/samsung-oled/s23-ultra/video-01.mp4,yes,yes,1295,1210,1295,1210,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-s24-ultra,Pantalla para Samsung S24 Ultra,Pantallas Samsung OLED,Samsung S24 Ultra OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung S24 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,1525,1425,/assets/products/samsung-oled/s24-ultra/main.jpg,/assets/products/samsung-oled/s24-ultra/video-01.mp4,yes,yes,1525,1425,1525,1425,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-oled-s25-ultra,Pantalla para Samsung S25 Ultra,Pantallas Samsung OLED,Samsung S25 Ultra OLED CON MARCO,Pantalla OLED con marco para reparación de Samsung S25 Ultra. Cotiza cantidad y confirma compatibilidad antes del pedido por WhatsApp.,2080,1945,/assets/products/samsung-oled/s25-ultra/main.jpg,/assets/products/samsung-oled/s25-ultra/video-01.mp4,yes,yes,2080,1945,2080,1945,yes,yes,OK,OK,OK,Activo,app/products.json|website:data/products.generated.js|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-note-20-ultra,Pantalla para Samsung Note 20 Ultra,Pantallas Samsung Original,Samsung Note 20 Ultra TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung NOTE 20 Ultra. Cotiza cantidad y confirma compatibilidad por WhatsApp.,2870,2680,/assets/products/placeholder.svg,,yes,yes,2870,2680,2870,2680,placeholder_authorized,no,OK,OK,imagen_pendiente,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-s21-ultra,Pantalla para Samsung S21 Ultra,Pantallas Samsung Original,Samsung S21 Ultra TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung S21 Ultra. Cotiza cantidad y confirma compatibilidad por WhatsApp.,2720,2540,/assets/products/samsung-original/s21-ultra/main.jpg,,yes,yes,2720,2540,2720,2540,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-s22-plus,Pantalla para Samsung S22 Plus,Pantallas Samsung Original,Samsung S22 Plus TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung S22 PLUS. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1320,1230,/assets/products/samsung-original/s22-plus/main.png,,yes,yes,1320,1230,1320,1230,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-s22-ultra,Pantalla para Samsung S22 Ultra,Pantallas Samsung Original,Samsung S22 Ultra TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung S22 Ultra. Cotiza cantidad y confirma compatibilidad por WhatsApp.,2850,2660,/assets/products/samsung-original/s22-ultra/main.jpg,,yes,yes,2850,2660,2850,2660,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-s23-plus,Pantalla para Samsung S23 Plus,Pantallas Samsung Original,Samsung S23 Plus TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung S23 PLUS. Cotiza cantidad y confirma compatibilidad por WhatsApp.,1320,1230,/assets/products/samsung-original/s23-plus/main.png,,yes,yes,1320,1230,1320,1230,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-s23-ultra,Pantalla para Samsung S23 Ultra,Pantallas Samsung Original,Samsung S23 Ultra TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung S23 Ultra. Cotiza cantidad y confirma compatibilidad por WhatsApp.,2570,2395,/assets/products/samsung-original/s23-ultra/main.jpg,,yes,yes,2570,2395,2570,2395,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-s24-ultra,Pantalla para Samsung S24 Ultra,Pantallas Samsung Original,Samsung S24 Ultra TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung S24 Ultra. Cotiza cantidad y confirma compatibilidad por WhatsApp.,2660,2480,/assets/products/samsung-original/s24-ultra/main.png,,yes,yes,2660,2480,2660,2480,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-s25-ultra,Pantalla para Samsung S25 Ultra,Pantallas Samsung Original,Samsung S25 Ultra TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung S25 Ultra. Cotiza cantidad y confirma compatibilidad por WhatsApp.,2650,2475,/assets/products/samsung-original/s25-ultra/main.png,,yes,yes,2650,2475,2650,2475,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-flip3,Pantalla para Samsung Z Flip3,Pantallas Samsung Original,Samsung Z Flip3 TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung Z FLIP3. Cotiza cantidad y confirma compatibilidad por WhatsApp.,2930,2735,/assets/products/samsung-original/z-flip3/main.png,,yes,yes,2930,2735,2930,2735,yes,no,OK,OK,OK,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-flip4,Pantalla para Samsung Z Flip4,Pantallas Samsung Original,Samsung Z Flip4 TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung Z FLIP4. Cotiza cantidad y confirma compatibilidad por WhatsApp.,3300,3080,/assets/products/samsung-original/z-flip4/main.png,,yes,yes,3300,3080,3300,3080,yes,no,OK,OK,OK,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-flip5,Pantalla para Samsung Z Flip5,Pantallas Samsung Original,Samsung Z Flip5 TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung Z FLIP5. Cotiza cantidad y confirma compatibilidad por WhatsApp.,4060,3790,/assets/products/samsung-original/z-flip5/main.png,,yes,yes,4060,3790,4060,3790,yes,no,OK,OK,OK,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-flip6,Pantalla para Samsung Z Flip6,Pantallas Samsung Original,Samsung Z Flip6 TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung Z FLIP6. Cotiza cantidad y confirma compatibilidad por WhatsApp.,4690,4380,/assets/products/samsung-original/z-flip6/main.png,,yes,yes,4690,4380,4690,4380,yes,no,OK,OK,OK,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-flip7,Pantalla Samsung Z Flip7,Pantallas Samsung Original,Samsung Z Flip7 TIPO ORIGINAL CON MARCO,Pantalla TIPO ORIGINAL C/M para reparación de Samsung Z FLIP7. Cotiza cantidad y confirma compatibilidad por WhatsApp. Producto bajo pedido.,5325,4970,/assets/products/samsung-original/z-flip7/main.png,,yes,yes,5325,4970,5325,4970,yes,no,OK,OK,OK,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-fold3,Pantalla Samsung Z Fold3,Pantallas Samsung Original,Samsung Z Fold3 TIPO ORIGINAL CON MARCO,Pantalla ORIGINAL C/M para reparación de Samsung Z FOLD3. Cotiza cantidad y confirma compatibilidad por WhatsApp. Producto bajo pedido.,4100,3825,/assets/products/samsung-original/z-fold3/main.png,,yes,yes,4100,3825,4100,3825,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-fold4,Pantalla Samsung Z Fold4,Pantallas Samsung Original,Samsung Z Fold4 TIPO ORIGINAL CON MARCO,Pantalla ORIGINAL C/M para reparación de Samsung Z FOLD4. Cotiza cantidad y confirma compatibilidad por WhatsApp. Producto bajo pedido.,5585,5215,/assets/products/samsung-original/z-fold4/main.png,,yes,yes,5585,5215,5585,5215,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-fold5,Pantalla Samsung Z Fold5,Pantallas Samsung Original,Samsung Z Fold5 TIPO ORIGINAL CON MARCO,Pantalla ORIGINAL C/M para reparación de Samsung Z FOLD5. Cotiza cantidad y confirma compatibilidad por WhatsApp. Producto bajo pedido.,7440,6945,/assets/products/samsung-original/z-fold5/main.png,,yes,yes,7440,6945,7440,6945,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
samsung-original-z-fold6,Pantalla Samsung Z Fold6,Pantallas Samsung Original,Samsung Z Fold6 TIPO ORIGINAL CON MARCO,Pantalla ORIGINAL C/M para reparación de Samsung Z FOLD6. Cotiza cantidad y confirma compatibilidad por WhatsApp. Producto bajo pedido.,11455,10690,/assets/products/samsung-original/z-fold6/main.png,,yes,yes,11455,10690,11455,10690,yes,no,OK,OK,video_faltante,Activo,app/products.json|HAODE_Lista_de_Precios_2026-09-24.xlsx · 2026-09-24,2026-09-24
